,Symbol,Datetime,Interval,Open,High,Low,Close,Volume,Exchange
285,ADANIPOWER,2025-03-03 10:44:00+05:30,1minute,480.5,482.05,480.35,481.05,35667,NSE_EQ
286,ADANIPOWER,2025-03-03 10:43:00+05:30,1minute,479.75,480.95,479.5,480.3,10897,NSE_EQ
287,ADANIPOWER,2025-03-03 10:42:00+05:30,1minute,480.45,480.45,479.1,479.55,9444,NSE_EQ
288,ADANIPOWER,2025-03-03 10:41:00+05:30,1minute,481.0,481.35,480.3,480.45,6945,NSE_EQ
289,ADANIPOWER,2025-03-03 10:40:00+05:30,1minute,482.2,482.25,480.3,481.0,11047,NSE_EQ
290,ADANIPOWER,2025-03-03 10:39:00+05:30,1minute,481.55,482.85,481.5,482.25,31063,NSE_EQ
291,ADANIPOWER,2025-03-03 10:38:00+05:30,1minute,481.25,481.85,480.7,481.8,14888,NSE_EQ
292,ADANIPOWER,2025-03-03 10:37:00+05:30,1minute,481.4,481.4,480.55,481.1,9609,NSE_EQ
293,ADANIPOWER,2025-03-03 10:36:00+05:30,1minute,479.35,481.3,479.25,481.3,21104,NSE_EQ
294,ADANIPOWER,2025-03-03 10:35:00+05:30,1minute,479.65,480.65,479.0,479.3,17281,NSE_EQ
295,ADANIPOWER,2025-03-03 10:34:00+05:30,1minute,478.25,479.95,478.25,479.45,15818,NSE_EQ
296,ADANIPOWER,2025-03-03 10:33:00+05:30,1minute,478.65,478.85,477.85,478.1,26450,NSE_EQ
297,ADANIPOWER,2025-03-03 10:32:00+05:30,1minute,478.75,479.2,478.0,478.75,15750,NSE_EQ
298,ADANIPOWER,2025-03-03 10:31:00+05:30,1minute,479.5,479.75,478.6,478.85,14466,NSE_EQ
299,ADANIPOWER,2025-03-03 10:30:00+05:30,1minute,481.75,481.9,478.95,479.25,25473,NSE_EQ
300,ADANIPOWER,2025-03-03 10:29:00+05:30,1minute,480.4,481.9,479.8,481.9,33160,NSE_EQ
301,ADANIPOWER,2025-03-03 10:28:00+05:30,1minute,478.9,481.0,478.9,480.4,43498,NSE_EQ
302,ADANIPOWER,2025-03-03 10:27:00+05:30,1minute,478.1,478.9,477.5,478.9,27663,NSE_EQ
303,ADANIPOWER,2025-03-03 10:26:00+05:30,1minute,476.75,478.45,476.15,478.0,9416,NSE_EQ
304,ADANIPOWER,2025-03-03 10:25:00+05:30,1minute,476.5,477.75,476.2,476.8,23491,NSE_EQ
305,ADANIPOWER,2025-03-03 10:24:00+05:30,1minute,475.5,477.5,475.3,476.35,19019,NSE_EQ
306,ADANIPOWER,2025-03-03 10:23:00+05:30,1minute,475.05,475.4,474.4,475.3,20561,NSE_EQ
307,ADANIPOWER,2025-03-03 10:22:00+05:30,1minute,476.25,476.25,475.0,475.0,13470,NSE_EQ
308,ADANIPOWER,2025-03-03 10:21:00+05:30,1minute,474.85,476.5,474.4,476.25,17339,NSE_EQ
309,ADANIPOWER,2025-03-03 10:20:00+05:30,1minute,475.65,476.5,474.05,474.9,26496,NSE_EQ
310,ADANIPOWER,2025-03-03 10:19:00+05:30,1minute,475.45,476.35,474.55,475.9,28273,NSE_EQ
311,ADANIPOWER,2025-03-03 10:18:00+05:30,1minute,475.65,476.25,475.1,475.45,16338,NSE_EQ
312,ADANIPOWER,2025-03-03 10:17:00+05:30,1minute,476.6,476.6,475.05,475.7,29628,NSE_EQ
313,ADANIPOWER,2025-03-03 10:16:00+05:30,1minute,475.5,476.8,475.2,476.6,12640,NSE_EQ
314,ADANIPOWER,2025-03-03 10:15:00+05:30,1minute,474.75,476.8,474.5,475.7,32348,NSE_EQ
315,ADANIPOWER,2025-03-03 10:14:00+05:30,1minute,476.0,476.25,474.5,474.75,43127,NSE_EQ
316,ADANIPOWER,2025-03-03 10:13:00+05:30,1minute,476.65,477.0,475.3,476.0,30766,NSE_EQ
317,ADANIPOWER,2025-03-03 10:12:00+05:30,1minute,478.0,478.4,476.55,476.55,24485,NSE_EQ
318,ADANIPOWER,2025-03-03 10:11:00+05:30,1minute,477.3,478.45,477.1,477.95,16577,NSE_EQ
319,ADANIPOWER,2025-03-03 10:10:00+05:30,1minute,476.8,477.85,476.65,477.05,16257,NSE_EQ
320,ADANIPOWER,2025-03-03 10:09:00+05:30,1minute,477.55,478.3,476.55,476.85,35659,NSE_EQ
321,ADANIPOWER,2025-03-03 10:08:00+05:30,1minute,479.4,479.4,477.15,477.7,29887,NSE_EQ
322,ADANIPOWER,2025-03-03 10:07:00+05:30,1minute,480.5,480.6,479.5,479.5,22372,NSE_EQ
323,ADANIPOWER,2025-03-03 10:06:00+05:30,1minute,481.0,482.35,480.6,480.6,22056,NSE_EQ
324,ADANIPOWER,2025-03-03 10:05:00+05:30,1minute,482.0,482.05,481.0,481.1,14783,NSE_EQ
325,ADANIPOWER,2025-03-03 10:04:00+05:30,1minute,480.55,482.4,480.35,482.1,26565,NSE_EQ
326,ADANIPOWER,2025-03-03 10:03:00+05:30,1minute,480.15,480.7,479.75,480.55,13521,NSE_EQ
327,ADANIPOWER,2025-03-03 10:02:00+05:30,1minute,480.7,480.75,479.5,479.95,14229,NSE_EQ
328,ADANIPOWER,2025-03-03 10:01:00+05:30,1minute,480.95,481.0,480.2,480.5,22896,NSE_EQ
329,ADANIPOWER,2025-03-03 10:00:00+05:30,1minute,481.75,481.9,480.3,480.95,23446,NSE_EQ
330,ADANIPOWER,2025-03-03 09:59:00+05:30,1minute,480.15,482.45,480.0,481.75,45453,NSE_EQ
331,ADANIPOWER,2025-03-03 09:58:00+05:30,1minute,478.85,480.7,478.85,480.0,11964,NSE_EQ
332,ADANIPOWER,2025-03-03 09:57:00+05:30,1minute,478.85,479.0,478.3,479.0,8189,NSE_EQ
333,ADANIPOWER,2025-03-03 09:56:00+05:30,1minute,478.7,479.3,478.0,478.75,12763,NSE_EQ
334,ADANIPOWER,2025-03-03 09:55:00+05:30,1minute,477.75,479.25,477.2,478.7,20905,NSE_EQ
335,ADANIPOWER,2025-03-03 09:54:00+05:30,1minute,480.65,480.8,477.6,477.6,19318,NSE_EQ
336,ADANIPOWER,2025-03-03 09:53:00+05:30,1minute,479.6,480.9,479.6,480.4,10812,NSE_EQ
337,ADANIPOWER,2025-03-03 09:52:00+05:30,1minute,480.65,480.7,479.2,479.35,14947,NSE_EQ
338,ADANIPOWER,2025-03-03 09:51:00+05:30,1minute,478.85,481.5,478.8,480.55,27597,NSE_EQ
339,ADANIPOWER,2025-03-03 09:50:00+05:30,1minute,479.95,480.1,478.5,478.95,17972,NSE_EQ
340,ADANIPOWER,2025-03-03 09:49:00+05:30,1minute,480.8,481.0,479.5,480.1,11315,NSE_EQ
341,ADANIPOWER,2025-03-03 09:48:00+05:30,1minute,479.65,481.45,479.2,481.0,22060,NSE_EQ
342,ADANIPOWER,2025-03-03 09:47:00+05:30,1minute,479.95,480.0,479.0,479.3,22224,NSE_EQ
343,ADANIPOWER,2025-03-03 09:46:00+05:30,1minute,477.25,480.35,477.0,479.95,27579,NSE_EQ
344,ADANIPOWER,2025-03-03 09:45:00+05:30,1minute,477.65,478.3,476.7,477.0,34036,NSE_EQ
345,ADANIPOWER,2025-03-03 09:44:00+05:30,1minute,478.1,478.1,477.2,477.8,14282,NSE_EQ
346,ADANIPOWER,2025-03-03 09:43:00+05:30,1minute,477.75,478.3,477.0,478.15,24378,NSE_EQ
347,ADANIPOWER,2025-03-03 09:42:00+05:30,1minute,479.35,479.35,477.4,477.85,55088,NSE_EQ
348,ADANIPOWER,2025-03-03 09:41:00+05:30,1minute,480.5,481.35,479.1,479.35,28448,NSE_EQ
349,ADANIPOWER,2025-03-03 09:40:00+05:30,1minute,481.8,482.0,480.0,480.5,22541,NSE_EQ
350,ADANIPOWER,2025-03-03 09:39:00+05:30,1minute,482.3,482.3,481.1,481.65,18487,NSE_EQ
351,ADANIPOWER,2025-03-03 09:38:00+05:30,1minute,482.65,482.85,481.3,482.6,27919,NSE_EQ
352,ADANIPOWER,2025-03-03 09:37:00+05:30,1minute,483.4,484.55,482.1,482.85,41614,NSE_EQ
353,ADANIPOWER,2025-03-03 09:36:00+05:30,1minute,480.35,483.4,480.05,483.4,61127,NSE_EQ
354,ADANIPOWER,2025-03-03 09:35:00+05:30,1minute,479.0,481.0,478.75,480.5,26193,NSE_EQ
355,ADANIPOWER,2025-03-03 09:34:00+05:30,1minute,479.65,480.4,478.65,479.0,31716,NSE_EQ
356,ADANIPOWER,2025-03-03 09:33:00+05:30,1minute,480.25,480.85,479.5,479.95,36388,NSE_EQ
357,ADANIPOWER,2025-03-03 09:32:00+05:30,1minute,480.3,480.9,478.35,480.25,100194,NSE_EQ
358,ADANIPOWER,2025-03-03 09:31:00+05:30,1minute,481.35,482.75,480.05,480.05,57221,NSE_EQ
359,ADANIPOWER,2025-03-03 09:30:00+05:30,1minute,482.6,483.45,480.9,481.0,59895,NSE_EQ
360,ADANIPOWER,2025-03-03 09:29:00+05:30,1minute,484.4,484.6,482.2,482.6,53595,NSE_EQ
361,ADANIPOWER,2025-03-03 09:28:00+05:30,1minute,485.85,487.05,484.35,484.6,58420,NSE_EQ
362,ADANIPOWER,2025-03-03 09:27:00+05:30,1minute,485.0,486.25,484.3,485.85,58599,NSE_EQ
363,ADANIPOWER,2025-03-03 09:26:00+05:30,1minute,488.85,488.9,485.0,485.0,101943,NSE_EQ
364,ADANIPOWER,2025-03-03 09:25:00+05:30,1minute,490.75,490.95,488.05,488.6,67517,NSE_EQ
365,ADANIPOWER,2025-03-03 09:24:00+05:30,1minute,490.45,492.65,490.45,490.9,37955,NSE_EQ
366,ADANIPOWER,2025-03-03 09:23:00+05:30,1minute,492.7,492.7,490.05,490.2,62459,NSE_EQ
367,ADANIPOWER,2025-03-03 09:22:00+05:30,1minute,491.4,493.85,490.65,492.7,82249,NSE_EQ
368,ADANIPOWER,2025-03-03 09:21:00+05:30,1minute,489.7,491.75,489.1,491.6,44619,NSE_EQ
369,ADANIPOWER,2025-03-03 09:20:00+05:30,1minute,488.75,490.75,488.5,489.4,67346,NSE_EQ
370,ADANIPOWER,2025-03-03 09:19:00+05:30,1minute,492.4,492.8,488.7,488.7,83230,NSE_EQ
371,ADANIPOWER,2025-03-03 09:18:00+05:30,1minute,492.5,493.3,491.25,492.45,67686,NSE_EQ
372,ADANIPOWER,2025-03-03 09:17:00+05:30,1minute,495.7,496.2,492.3,492.5,105260,NSE_EQ
373,ADANIPOWER,2025-03-03 09:16:00+05:30,1minute,491.55,497.0,491.55,495.65,154373,NSE_EQ
374,ADANIPOWER,2025-03-03 09:15:00+05:30,1minute,487.6,494.0,487.6,491.95,175443,NSE_EQ
375,TATACHEM,2025-03-03 15:29:00+05:30,1minute,789.0,790.1,785.55,789.9,6821,NSE_EQ
376,TATACHEM,2025-03-03 15:28:00+05:30,1minute,789.45,790.0,788.8,789.0,1827,NSE_EQ
377,TATACHEM,2025-03-03 15:27:00+05:30,1minute,788.5,789.6,787.75,788.9,1963,NSE_EQ
378,TATACHEM,2025-03-03 15:26:00+05:30,1minute,787.6,788.5,787.35,788.35,3101,NSE_EQ
379,TATACHEM,2025-03-03 15:25:00+05:30,1minute,788.05,788.4,787.05,787.25,2528,NSE_EQ
380,TATACHEM,2025-03-03 15:24:00+05:30,1minute,787.7,788.55,787.3,788.05,2093,NSE_EQ
381,TATACHEM,2025-03-03 15:23:00+05:30,1minute,787.35,787.75,787.2,787.65,881,NSE_EQ
382,TATACHEM,2025-03-03 15:22:00+05:30,1minute,787.35,787.35,787.1,787.35,1070,NSE_EQ
383,TATACHEM,2025-03-03 15:21:00+05:30,1minute,787.35,787.4,787.0,787.35,948,NSE_EQ
384,TATACHEM,2025-03-03 15:20:00+05:30,1minute,787.4,787.85,786.75,787.05,4260,NSE_EQ
385,TATACHEM,2025-03-03 15:19:00+05:30,1minute,787.4,787.7,787.1,787.4,726,NSE_EQ
386,TATACHEM,2025-03-03 15:18:00+05:30,1minute,787.0,787.75,786.8,787.6,1383,NSE_EQ
387,TATACHEM,2025-03-03 15:17:00+05:30,1minute,786.65,786.9,786.55,786.9,434,NSE_EQ
388,TATACHEM,2025-03-03 15:16:00+05:30,1minute,786.85,787.0,786.5,786.65,182,NSE_EQ
389,TATACHEM,2025-03-03 15:15:00+05:30,1minute,787.25,787.9,786.4,786.8,3040,NSE_EQ
390,TATACHEM,2025-03-03 15:14:00+05:30,1minute,787.85,787.95,786.9,787.25,501,NSE_EQ
391,TATACHEM,2025-03-03 15:13:00+05:30,1minute,787.2,787.9,787.2,787.9,771,NSE_EQ
392,TATACHEM,2025-03-03 15:12:00+05:30,1minute,787.0,787.45,786.5,787.35,1312,NSE_EQ
393,TATACHEM,2025-03-03 15:11:00+05:30,1minute,787.15,787.35,786.45,787.0,710,NSE_EQ
394,TATACHEM,2025-03-03 15:10:00+05:30,1minute,786.75,787.4,786.1,786.7,2597,NSE_EQ
395,TATACHEM,2025-03-03 15:09:00+05:30,1minute,787.7,787.85,786.5,786.75,1058,NSE_EQ
396,TATACHEM,2025-03-03 15:08:00+05:30,1minute,787.5,787.8,786.3,787.55,3107,NSE_EQ
397,TATACHEM,2025-03-03 15:07:00+05:30,1minute,787.6,787.7,786.8,787.5,1158,NSE_EQ
398,TATACHEM,2025-03-03 15:06:00+05:30,1minute,787.45,787.6,787.05,787.6,61,NSE_EQ
399,TATACHEM,2025-03-03 15:05:00+05:30,1minute,787.65,787.65,786.9,787.45,2832,NSE_EQ
400,TATACHEM,2025-03-03 15:04:00+05:30,1minute,786.95,788.0,786.85,787.65,2863,NSE_EQ
401,TATACHEM,2025-03-03 15:03:00+05:30,1minute,786.95,787.3,786.3,786.55,650,NSE_EQ
402,TATACHEM,2025-03-03 15:02:00+05:30,1minute,786.4,787.85,786.4,787.2,2008,NSE_EQ
403,TATACHEM,2025-03-03 15:01:00+05:30,1minute,787.4,788.0,785.6,786.35,4253,NSE_EQ
404,TATACHEM,2025-03-03 15:00:00+05:30,1minute,787.95,788.7,787.15,787.4,1361,NSE_EQ
405,TATACHEM,2025-03-03 14:59:00+05:30,1minute,787.95,788.0,787.65,787.8,48,NSE_EQ
406,TATACHEM,2025-03-03 14:58:00+05:30,1minute,787.7,787.7,786.35,787.7,2695,NSE_EQ
407,TATACHEM,2025-03-03 14:57:00+05:30,1minute,788.45,788.45,787.55,787.7,721,NSE_EQ
408,TATACHEM,2025-03-03 14:56:00+05:30,1minute,789.0,789.0,788.4,788.5,323,NSE_EQ
409,TATACHEM,2025-03-03 14:55:00+05:30,1minute,788.5,789.0,788.15,788.5,688,NSE_EQ
410,TATACHEM,2025-03-03 14:54:00+05:30,1minute,788.55,789.0,788.0,788.5,597,NSE_EQ
411,TATACHEM,2025-03-03 14:53:00+05:30,1minute,789.1,789.1,788.5,788.9,241,NSE_EQ
412,TATACHEM,2025-03-03 14:52:00+05:30,1minute,789.05,789.2,788.3,789.1,835,NSE_EQ
413,TATACHEM,2025-03-03 14:51:00+05:30,1minute,788.2,789.5,788.15,789.5,859,NSE_EQ
414,TATACHEM,2025-03-03 14:50:00+05:30,1minute,788.0,788.95,788.0,788.8,899,NSE_EQ
415,TATACHEM,2025-03-03 14:49:00+05:30,1minute,788.95,789.15,787.85,788.0,651,NSE_EQ
416,TATACHEM,2025-03-03 14:48:00+05:30,1minute,789.1,789.4,788.7,788.95,858,NSE_EQ
417,TATACHEM,2025-03-03 14:47:00+05:30,1minute,789.4,789.55,788.5,789.0,2104,NSE_EQ
418,TATACHEM,2025-03-03 14:46:00+05:30,1minute,789.7,789.8,789.0,789.3,159,NSE_EQ
419,TATACHEM,2025-03-03 14:45:00+05:30,1minute,789.65,789.8,789.0,789.65,2244,NSE_EQ
420,TATACHEM,2025-03-03 14:44:00+05:30,1minute,788.85,789.8,788.85,789.45,1589,NSE_EQ
421,TATACHEM,2025-03-03 14:43:00+05:30,1minute,789.2,789.2,788.6,788.85,442,NSE_EQ
422,TATACHEM,2025-03-03 14:42:00+05:30,1minute,789.0,789.8,788.75,788.85,2872,NSE_EQ
423,TATACHEM,2025-03-03 14:41:00+05:30,1minute,788.8,789.15,788.35,788.95,940,NSE_EQ
424,TATACHEM,2025-03-03 14:40:00+05:30,1minute,788.8,789.6,788.1,788.65,3654,NSE_EQ
425,TATACHEM,2025-03-03 14:39:00+05:30,1minute,788.6,788.8,788.05,788.75,1103,NSE_EQ
426,TATACHEM,2025-03-03 14:38:00+05:30,1minute,788.85,789.0,788.0,788.6,1905,NSE_EQ
427,TATACHEM,2025-03-03 14:37:00+05:30,1minute,787.95,789.45,787.5,788.45,6629,NSE_EQ
428,TATACHEM,2025-03-03 14:36:00+05:30,1minute,788.35,789.0,787.35,787.95,2516,NSE_EQ
429,TATACHEM,2025-03-03 14:35:00+05:30,1minute,787.8,789.5,787.4,788.5,4601,NSE_EQ
430,TATACHEM,2025-03-03 14:34:00+05:30,1minute,786.2,787.75,786.1,787.75,2253,NSE_EQ
431,TATACHEM,2025-03-03 14:33:00+05:30,1minute,785.45,786.75,785.3,786.2,728,NSE_EQ
432,TATACHEM,2025-03-03 14:32:00+05:30,1minute,785.7,786.0,785.1,785.7,403,NSE_EQ
433,TATACHEM,2025-03-03 14:31:00+05:30,1minute,786.0,786.3,785.3,785.9,703,NSE_EQ
434,TATACHEM,2025-03-03 14:30:00+05:30,1minute,786.45,786.5,785.65,786.0,954,NSE_EQ
435,TATACHEM,2025-03-03 14:29:00+05:30,1minute,785.8,786.7,785.65,786.5,1299,NSE_EQ
436,TATACHEM,2025-03-03 14:28:00+05:30,1minute,785.65,786.0,785.05,785.8,1539,NSE_EQ
437,TATACHEM,2025-03-03 14:27:00+05:30,1minute,785.25,786.0,784.9,785.6,1109,NSE_EQ
438,TATACHEM,2025-03-03 14:26:00+05:30,1minute,784.85,785.25,784.5,785.25,771,NSE_EQ
439,TATACHEM,2025-03-03 14:25:00+05:30,1minute,784.05,785.0,784.05,784.85,75,NSE_EQ
440,TATACHEM,2025-03-03 14:24:00+05:30,1minute,784.55,785.0,784.35,784.5,146,NSE_EQ
441,TATACHEM,2025-03-03 14:23:00+05:30,1minute,783.5,785.0,783.1,784.85,3972,NSE_EQ
442,TATACHEM,2025-03-03 14:22:00+05:30,1minute,783.45,783.75,782.8,783.5,384,NSE_EQ
443,TATACHEM,2025-03-03 14:21:00+05:30,1minute,783.25,784.0,783.1,783.55,1351,NSE_EQ
444,TATACHEM,2025-03-03 14:20:00+05:30,1minute,782.75,783.95,782.75,783.85,113,NSE_EQ
445,TATACHEM,2025-03-03 14:19:00+05:30,1minute,782.2,782.85,781.9,782.75,270,NSE_EQ
446,TATACHEM,2025-03-03 14:18:00+05:30,1minute,781.9,782.55,781.75,782.25,590,NSE_EQ
447,TATACHEM,2025-03-03 14:17:00+05:30,1minute,782.6,782.6,781.75,782.35,108,NSE_EQ
448,TATACHEM,2025-03-03 14:16:00+05:30,1minute,782.65,783.0,782.4,782.55,257,NSE_EQ
449,TATACHEM,2025-03-03 14:15:00+05:30,1minute,783.6,783.6,782.1,782.65,104,NSE_EQ
450,TATACHEM,2025-03-03 14:14:00+05:30,1minute,783.65,783.95,783.0,783.6,845,NSE_EQ
451,TATACHEM,2025-03-03 14:13:00+05:30,1minute,783.95,784.2,783.3,783.65,878,NSE_EQ
452,TATACHEM,2025-03-03 14:12:00+05:30,1minute,783.55,784.0,783.0,784.0,1208,NSE_EQ
453,TATACHEM,2025-03-03 14:11:00+05:30,1minute,781.95,783.75,781.95,783.25,2213,NSE_EQ
454,TATACHEM,2025-03-03 14:10:00+05:30,1minute,781.8,781.95,781.5,781.95,269,NSE_EQ
455,TATACHEM,2025-03-03 14:09:00+05:30,1minute,781.7,782.15,781.55,781.95,145,NSE_EQ
456,TATACHEM,2025-03-03 14:08:00+05:30,1minute,780.6,781.55,780.5,781.45,761,NSE_EQ
457,TATACHEM,2025-03-03 14:07:00+05:30,1minute,781.65,781.95,781.0,781.2,210,NSE_EQ
458,TATACHEM,2025-03-03 14:06:00+05:30,1minute,783.0,783.0,781.7,781.75,241,NSE_EQ
459,TATACHEM,2025-03-03 14:05:00+05:30,1minute,783.0,783.5,782.9,783.0,849,NSE_EQ
460,TATACHEM,2025-03-03 14:04:00+05:30,1minute,782.1,783.05,782.0,783.0,1296,NSE_EQ
461,TATACHEM,2025-03-03 14:03:00+05:30,1minute,781.7,782.3,781.0,782.05,6787,NSE_EQ
462,TATACHEM,2025-03-03 14:02:00+05:30,1minute,780.4,782.0,780.0,782.0,2367,NSE_EQ
463,TATACHEM,2025-03-03 14:01:00+05:30,1minute,780.35,780.6,779.85,780.4,1180,NSE_EQ
464,TATACHEM,2025-03-03 14:00:00+05:30,1minute,780.35,780.6,780.0,780.55,539,NSE_EQ
465,TATACHEM,2025-03-03 13:59:00+05:30,1minute,780.05,780.6,779.4,780.35,3863,NSE_EQ
466,TATACHEM,2025-03-03 13:58:00+05:30,1minute,780.7,780.85,780.0,780.55,463,NSE_EQ
467,TATACHEM,2025-03-03 13:57:00+05:30,1minute,780.65,780.95,780.2,780.7,258,NSE_EQ
468,TATACHEM,2025-03-03 13:56:00+05:30,1minute,780.4,781.0,779.8,780.9,823,NSE_EQ
469,TATACHEM,2025-03-03 13:55:00+05:30,1minute,781.35,781.35,780.0,780.5,1431,NSE_EQ
470,TATACHEM,2025-03-03 13:54:00+05:30,1minute,781.4,781.7,781.0,781.35,270,NSE_EQ
471,TATACHEM,2025-03-03 13:53:00+05:30,1minute,781.5,781.65,781.25,781.55,652,NSE_EQ
472,TATACHEM,2025-03-03 13:52:00+05:30,1minute,781.75,781.95,781.4,781.6,18,NSE_EQ
473,TATACHEM,2025-03-03 13:51:00+05:30,1minute,782.2,783.25,781.75,781.75,2732,NSE_EQ
474,TATACHEM,2025-03-03 13:50:00+05:30,1minute,781.7,782.2,781.7,781.95,1399,NSE_EQ
475,TATACHEM,2025-03-03 13:49:00+05:30,1minute,780.9,781.95,780.9,781.7,2612,NSE_EQ
476,TATACHEM,2025-03-03 13:48:00+05:30,1minute,781.05,781.2,780.5,780.85,984,NSE_EQ
477,TATACHEM,2025-03-03 13:47:00+05:30,1minute,781.05,781.2,780.6,781.05,843,NSE_EQ
478,TATACHEM,2025-03-03 13:46:00+05:30,1minute,781.55,781.9,781.05,781.05,99,NSE_EQ
479,TATACHEM,2025-03-03 13:45:00+05:30,1minute,781.2,781.2,780.0,780.7,515,NSE_EQ
480,TATACHEM,2025-03-03 13:44:00+05:30,1minute,780.0,781.15,779.35,781.15,4081,NSE_EQ
481,TATACHEM,2025-03-03 13:43:00+05:30,1minute,781.7,781.7,780.0,780.0,462,NSE_EQ
482,TATACHEM,2025-03-03 13:42:00+05:30,1minute,780.75,781.9,780.3,781.8,1155,NSE_EQ
483,TATACHEM,2025-03-03 13:41:00+05:30,1minute,780.7,780.75,779.55,780.75,1146,NSE_EQ
484,TATACHEM,2025-03-03 13:40:00+05:30,1minute,780.65,780.7,779.15,780.65,7656,NSE_EQ
485,TATACHEM,2025-03-03 13:39:00+05:30,1minute,780.65,780.7,779.55,780.7,2789,NSE_EQ
486,TATACHEM,2025-03-03 13:38:00+05:30,1minute,779.2,780.7,779.2,780.65,1170,NSE_EQ
487,TATACHEM,2025-03-03 13:37:00+05:30,1minute,779.3,779.85,779.0,779.7,553,NSE_EQ
488,TATACHEM,2025-03-03 13:36:00+05:30,1minute,779.75,779.9,778.9,779.4,977,NSE_EQ
489,TATACHEM,2025-03-03 13:35:00+05:30,1minute,778.95,779.75,778.95,779.75,349,NSE_EQ
490,TATACHEM,2025-03-03 13:34:00+05:30,1minute,777.7,778.95,777.4,778.95,3209,NSE_EQ
491,TATACHEM,2025-03-03 13:33:00+05:30,1minute,776.3,777.85,776.3,777.85,706,NSE_EQ
492,TATACHEM,2025-03-03 13:32:00+05:30,1minute,778.45,778.45,776.4,776.8,3630,NSE_EQ
493,TATACHEM,2025-03-03 13:31:00+05:30,1minute,779.55,779.55,778.35,778.85,697,NSE_EQ
494,TATACHEM,2025-03-03 13:30:00+05:30,1minute,779.45,779.85,779.05,779.55,105,NSE_EQ
495,TATACHEM,2025-03-03 13:29:00+05:30,1minute,779.15,779.7,778.55,779.3,1164,NSE_EQ
496,TATACHEM,2025-03-03 13:28:00+05:30,1minute,779.65,779.95,779.0,779.4,87,NSE_EQ
497,TATACHEM,2025-03-03 13:27:00+05:30,1minute,780.3,780.4,779.6,779.95,66,NSE_EQ
498,TATACHEM,2025-03-03 13:26:00+05:30,1minute,781.0,781.1,780.0,780.35,271,NSE_EQ
499,TATACHEM,2025-03-03 13:25:00+05:30,1minute,780.8,781.25,779.85,781.0,3342,NSE_EQ
500,TATACHEM,2025-03-03 13:24:00+05:30,1minute,782.8,782.85,780.1,780.1,792,NSE_EQ
501,TATACHEM,2025-03-03 13:23:00+05:30,1minute,782.25,783.0,782.25,783.0,385,NSE_EQ
502,TATACHEM,2025-03-03 13:22:00+05:30,1minute,781.9,782.65,781.9,782.25,278,NSE_EQ
503,TATACHEM,2025-03-03 13:21:00+05:30,1minute,783.15,783.15,781.65,782.55,3355,NSE_EQ
504,TATACHEM,2025-03-03 13:20:00+05:30,1minute,784.1,784.15,782.65,783.1,828,NSE_EQ
505,TATACHEM,2025-03-03 13:19:00+05:30,1minute,784.2,784.35,783.75,784.3,147,NSE_EQ
506,TATACHEM,2025-03-03 13:18:00+05:30,1minute,784.8,784.8,783.8,784.0,1278,NSE_EQ
507,TATACHEM,2025-03-03 13:17:00+05:30,1minute,784.15,784.8,783.65,784.8,415,NSE_EQ
508,TATACHEM,2025-03-03 13:16:00+05:30,1minute,784.15,784.8,783.55,784.15,419,NSE_EQ
509,TATACHEM,2025-03-03 13:15:00+05:30,1minute,784.0,784.95,783.5,783.55,3047,NSE_EQ
510,TATACHEM,2025-03-03 13:14:00+05:30,1minute,782.85,784.0,782.55,784.0,1210,NSE_EQ
511,TATACHEM,2025-03-03 13:13:00+05:30,1minute,782.6,783.95,782.25,782.8,3046,NSE_EQ
512,TATACHEM,2025-03-03 13:12:00+05:30,1minute,781.25,783.0,781.05,782.6,2404,NSE_EQ
513,TATACHEM,2025-03-03 13:11:00+05:30,1minute,780.95,781.5,780.55,781.25,1496,NSE_EQ
514,TATACHEM,2025-03-03 13:10:00+05:30,1minute,781.8,782.0,780.65,780.95,839,NSE_EQ
515,TATACHEM,2025-03-03 13:09:00+05:30,1minute,780.85,781.8,780.0,781.8,1979,NSE_EQ
516,TATACHEM,2025-03-03 13:08:00+05:30,1minute,779.85,780.85,779.85,780.75,2323,NSE_EQ
517,TATACHEM,2025-03-03 13:07:00+05:30,1minute,779.05,779.9,778.8,779.9,674,NSE_EQ
518,TATACHEM,2025-03-03 13:06:00+05:30,1minute,778.15,779.75,778.0,778.8,2960,NSE_EQ
519,TATACHEM,2025-03-03 13:05:00+05:30,1minute,777.05,778.8,776.6,778.2,1594,NSE_EQ
520,TATACHEM,2025-03-03 13:04:00+05:30,1minute,776.5,777.1,775.5,777.1,4016,NSE_EQ
521,TATACHEM,2025-03-03 13:03:00+05:30,1minute,775.8,776.7,775.35,776.45,2357,NSE_EQ
522,TATACHEM,2025-03-03 13:02:00+05:30,1minute,775.4,776.6,774.6,776.55,11730,NSE_EQ
523,TATACHEM,2025-03-03 13:01:00+05:30,1minute,774.3,775.75,773.95,774.85,5126,NSE_EQ
524,TATACHEM,2025-03-03 13:00:00+05:30,1minute,774.05,774.3,773.5,774.3,1198,NSE_EQ
525,TATACHEM,2025-03-03 12:59:00+05:30,1minute,774.1,774.75,773.15,774.3,2409,NSE_EQ
526,TATACHEM,2025-03-03 12:58:00+05:30,1minute,774.75,775.0,773.8,774.2,1749,NSE_EQ
527,TATACHEM,2025-03-03 12:57:00+05:30,1minute,774.35,774.55,773.75,774.55,369,NSE_EQ
